id,date,shift,machine,location,loctype,dept,category,description,start,end,duration_hr,freq
d20250804-01,2025-08-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:24,01:30,0.1,1
d20250804-02,2025-08-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:20,02:28,0.13,1
d20250804-03,2025-08-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:18,03:25,0.12,1
d20250804-04,2025-08-04,Night,BWE2,BWE2,machine,ME,CM,เอาเหล็กออกจากหน้าขุด,03:39,03:52,0.22,1
d20250804-05,2025-08-04,Night,BWE2,BWE2,machine,OPT,Other,Clear track,04:30,04:35,0.08,1
d20250804-06,2025-08-04,Night,BWE2,A5,line,EE,CM,Trip Belt Rip,05:00,05:22,0.37,1
d20250804-07,2025-08-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,06:14,06:17,0.05,1
d20250804-08,2025-08-04,Night,BWE2,BWE2,machine,OPT,Idle,เปลี่ยนกะ,06:32,07:00,0.47,1
d20250804-09,2025-08-04,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,15:00,8.0,1
d20250804-10,2025-08-04,Day,BWE2,BWE2,machine,ME,CM,สัญญาณ HOS ไม่พร้อมยกกระบอก Hyd ไม่ได้,15:00,17:19,2.32,1
d20250804-11,2025-08-04,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,18:30,19:14,0.73,1
d20250804-12,2025-08-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,19:45,19:49,0.07,1
d20250804-13,2025-08-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,20:40,20:46,0.1,1
d20250804-14,2025-08-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:00,22:10,0.17,1
d20250804-15,2025-08-04,Night,BWE2,SPD.A,spreader,CV,CM,ตัดยางแผลเปิด Discharge,23:49,00:51,1.03,1
d20250805-01,2025-08-05,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:35,01:43,0.13,1
d20250805-02,2025-08-05,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:50,02:55,0.08,1
d20250805-03,2025-08-05,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:19,03:25,0.1,1
d20250805-04,2025-08-05,Night,BWE2,BWE2,machine,Uncontrol,Rain,ดูท่าทีฝน,04:05,04:16,0.18,1
d20250805-05,2025-08-05,Night,BWE2,BWE2,machine,OPT,Other,ย้ายหน้าขุด,04:16,04:44,0.47,1
d20250805-06,2025-08-05,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:00,07:00,1.0,1
d20250805-07,2025-08-05,Day,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,07:00,08:50,1.83,1
d20250805-08,2025-08-05,Day,BWE2,BWE2,machine,OPT,Other,ปรับระดับ track,08:50,09:27,0.62,1
d20250805-09,2025-08-05,Day,BWE2,A9,line,EE,CM,A9.1 Trip Temperatuer Winding,09:38,14:12,4.57,1
d20250805-10,2025-08-05,Day,BWE2,SPD.A,spreader,Uncontrol,Rain,ดูท่าทีฝน,14:15,14:40,0.42,1
d20250805-11,2025-08-05,Day,BWE2,BWE2,machine,OPT,Other,หลบหน้างานระเบิด,14:40,15:38,0.97,1
d20250805-12,2025-08-05,Day,BWE2,BWE2,machine,OPT,Other,หลบหน้างานระเบิด,16:04,16:19,0.25,1
d20250805-13,2025-08-05,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,16:44,17:26,0.7,1
d20250805-14,2025-08-05,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,17:55,19:00,1.08,1
d20250805-15,2025-08-05,Night,BWE2,BWE2,machine,OPT,Other,รอรถน้ำ,19:00,20:08,1.13,1
d20250805-16,2025-08-05,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:05,22:10,0.08,1
d20250805-17,2025-08-05,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:50,23:57,1.12,1
d20250806-01,2025-08-06,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:00,01:07,0.12,1
d20250806-02,2025-08-06,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:44,01:49,0.08,1
d20250806-03,2025-08-06,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:30,02:40,0.17,1
d20250806-04,2025-08-06,Night,BWE2,A9,line,EE,CM,A9 Trip Belt Rip ท้าย (Hopper Car เกี่ยวสายไฟอุปกรณ์ขาด),02:49,03:46,0.95,1
d20250806-05,2025-08-06,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,04:05,04:10,0.08,1
d20250806-06,2025-08-06,Night,BWE2,A9.1,line,ME,CM,แก้ไข Skirt Plate ที่ท้าย,04:10,05:30,1.33,1
d20250806-07,2025-08-06,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:00,07:00,1.0,1
d20250806-08,2025-08-06,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,07:00,16:00,9.0,1
d20250806-09,2025-08-06,Day,BWE2,Line A,line,OPT,Idle,Stand By,16:00,19:00,3.0,1
d20250806-10,2025-08-06,Night,BWE2,Line A,line,OPT,Idle,Stand By,19:00,19:26,0.43,1
d20250806-11,2025-08-06,Night,BWE2,BWE2,machine,OPT,Other,รอรถน้ำ,19:26,21:54,2.47,1
d20250806-12,2025-08-06,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:14,22:17,0.05,1
d20250806-13,2025-08-06,Night,BWE2,A8,line,EE,CM,Trip Tension Min,22:24,22:48,0.4,1
d20250806-14,2025-08-06,Night,BWE2,BWE2,machine,EE,CM,แก้ไขระบบไฟฟ้า Hydraulic,22:48,23:35,0.78,1
d20250807-01,2025-08-07,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,10:30,3.5,1
d20250807-02,2025-08-07,Day,BWE2,A9.1,line,ME,CM,แก้ไข Skirt Plate ที่ท้าย,10:30,15:26,4.93,1
d20250807-03,2025-08-07,Day,BWE2,BWE2,machine,OPT,Other,Clear track,16:36,16:57,0.35,1
d20250807-04,2025-08-07,Day,BWE2,BWE2,machine,OPT,Other,ทำทางเดิน BW,17:26,17:34,0.13,1
d20250807-05,2025-08-07,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,19:38,07:00,11.37,1
d20250808-01,2025-08-08,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,00:21,00:32,0.18,1
d20250808-02,2025-08-08,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:15,02:25,0.17,1
d20250808-03,2025-08-08,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:29,03:37,0.13,1
d20250808-04,2025-08-08,Night,BWE2,BWE2,machine,OPT,Other,ขึ้นบน + เคลียร์หน้าแทรค,04:18,04:29,0.18,1
d20250808-05,2025-08-08,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,05:40,05:47,0.12,1
d20250808-06,2025-08-08,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:00,07:00,1.0,1
d20250808-07,2025-08-08,Day,BWE2,Line A,line,OPT,Idle,Stand By,07:00,07:35,0.58,1
d20250808-08,2025-08-08,Day,BWE2,Line A,line,CV,Idle,Line A Empty Load Hopper Crusher,07:35,09:18,1.72,1
d20250808-09,2025-08-08,Day,BWE2,Line A,line,CV,PM,PM Line A,09:18,17:14,7.93,1
d20250808-10,2025-08-08,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,17:50,18:30,0.67,1
d20250808-11,2025-08-08,Night,BWE2,BWE2,machine,OPT,Idle,เปลี่ยนกะ,19:00,19:12,0.2,1
d20250808-12,2025-08-08,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,20:04,20:10,0.1,1
d20250808-13,2025-08-08,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,20:30,20:39,0.15,1
d20250808-14,2025-08-08,Night,BWE2,BWE2,machine,OPT,Other,ปรับระดับ track,22:07,22:17,0.17,1
d20250808-15,2025-08-08,Night,BWE2,BWE2,machine,EE,CM,แก้ไขระบบไฟฟ้า Hydraulic,22:26,23:27,1.02,1
d20250808-16,2025-08-08,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,23:50,23:57,0.12,1
d20250809-01,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,ปรับระดับ track,00:01,00:11,0.17,1
d20250809-02,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:20,00:32,0.2,1
d20250809-03,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:25,02:35,0.17,1
d20250809-04,2025-08-09,Night,BWE2,BWE2,machine,EE,CM,Crawler Trip,03:24,05:02,1.63,1
d20250809-05,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,ปรับระดับ track,06:00,06:30,0.5,1
d20250809-06,2025-08-09,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:30,07:15,0.75,1
d20250809-07,2025-08-09,Day,BWE2,BWE2,machine,OPT,Other,บิดแทรค + ปรับระดับ track,07:00,07:32,0.53,1
d20250809-08,2025-08-09,Day,BWE2,BWE2,machine,ME,CM,เชื่อม Skirte Plate ของ Hopper Car,07:50,16:50,9.0,1
d20250809-09,2025-08-09,Day,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,16:50,19:00,2.17,1
d20250809-10,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,19:00,20:16,1.27,1
d20250809-11,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,20:42,21:33,0.85,1
d20250809-12,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,ปรับระดับ track,21:57,22:06,0.15,1
d20250809-13,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,22:11,22:23,0.2,1
d20250809-14,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,ปรับระดับ track,22:30,22:40,0.17,1
d20250809-15,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,เช็คสายพาน BW 3,22:40,22:45,0.08,1
d20250809-16,2025-08-09,Night,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,23:33,23:40,0.12,1
d20250810-01,2025-08-10,Night,BWE2,A9,line,CV,CM,สายพาน Slide,00:14,00:18,0.07,1
d20250810-02,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:24,00:30,0.1,1
d20250810-03,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,Clear track,01:37,01:43,0.1,1
d20250810-04,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,Clear track,02:03,02:11,0.13,1
d20250810-05,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:42,02:46,0.07,1
d20250810-06,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:13,03:17,0.07,1
d20250810-07,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:33,03:45,0.2,1
d20250810-08,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,04:07,04:09,0.03,1
d20250810-09,2025-08-10,Night,BWE2,A9,line,CV,CM,ตัดสลิงสายพาน,04:25,04:43,0.3,1
d20250810-10,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,04:53,05:08,0.25,1
d20250810-11,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,05:30,05:40,0.17,1
d20250810-12,2025-08-10,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:00,07:00,1.0,1
d20250810-13,2025-08-10,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,07:30,07:34,0.07,1
d20250810-14,2025-08-10,Day,BWE2,A9,line,CV,CM,ตัดสลิงสายพาน,07:45,08:07,0.37,1
d20250810-15,2025-08-10,Day,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,09:28,14:48,5.33,1
d20250810-16,2025-08-10,Day,BWE2,BWE2,machine,OPT,Other,บิดแทรค,16:14,16:30,0.27,1
d20250810-17,2025-08-10,Day,BWE2,BWE2,machine,OPT,Other,Clear track,17:00,17:05,0.08,1
d20250810-18,2025-08-10,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:05,17:17,0.2,1
d20250810-19,2025-08-10,Day,BWE2,BWE2,machine,OPT,Other,กลับลำ,17:39,19:28,1.82,1
d20250810-20,2025-08-10,Night,BWE2,SPD.A,spreader,OPT,Idle,เช็คเครื่องจักร,19:28,20:55,1.45,1
d20250810-21,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,21:12,21:24,0.2,1
d20250810-22,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,21:15,22:27,1.2,1
d20250810-23,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:37,21:44,0.12,1
d20250810-24,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:57,22:04,0.12,1
d20250810-25,2025-08-10,Night,BWE2,SPD.A,spreader,OPT,Idle,เช็คเครื่องจักร,22:29,23:29,1.0,1
d20250810-26,2025-08-10,Night,BWE2,BWE2,machine,OPT,Other,Clear track,23:42,23:47,0.08,1
d20250811-01,2025-08-11,Night,BWE2,Line A,line,CV,Idle,โหลดไล่น้ำ,03:32,04:02,0.5,1
d20250811-02,2025-08-11,Night,BWE2,BWE2,machine,OPT,Other,Clear track,04:10,04:18,0.13,1
d20250811-03,2025-08-11,Night,BWE2,BWE2,machine,OPT,Other,Clear track,04:24,04:32,0.13,1
d20250811-04,2025-08-11,Night,BWE2,BWE2,machine,OPT,Other,Clear track,04:48,05:12,0.4,1
d20250811-05,2025-08-11,Night,BWE2,BWE2,machine,OPT,Other,Clear track,05:23,05:42,0.32,1
d20250811-06,2025-08-11,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:15,07:00,0.75,1
d20250811-07,2025-08-11,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,07:00,07:24,0.4,1
d20250811-08,2025-08-11,Day,BWE2,BWE2,machine,CV,CM,ตัดสลิงขอบข้างสายพาน Wheel Boom,07:47,07:55,0.13,1
d20250811-09,2025-08-11,Day,BWE2,BWE2,machine,OPT,Other,บิดแทรค,09:03,09:17,0.23,1
d20250811-10,2025-08-11,Day,BWE2,BWE2,machine,CV,CM,ตัดสลิงขอบข้างสายพาน Wheel Boom,09:21,09:53,0.53,1
d20250811-11,2025-08-11,Day,BWE2,BWE2,machine,OPT,Other,Clear track,10:35,10:41,0.1,1
d20250811-12,2025-08-11,Day,BWE2,BWE2,machine,OPT,Other,Clear track,10:50,10:55,0.08,1
d20250811-13,2025-08-11,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,11:28,11:34,0.1,1
d20250811-14,2025-08-11,Day,BWE2,BWE2,machine,EE,CM,ติด Slew Dischange limit left,11:47,11:54,0.12,1
d20250811-15,2025-08-11,Day,BWE2,A7,line,EE,CM,Trip Belt Rip,11:54,12:08,0.23,1
d20250811-16,2025-08-11,Day,BWE2,BWE2,machine,OPT,Other,รอน้ำตามไลน์,12:30,14:08,1.63,1
d20250811-17,2025-08-11,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,14:28,14:32,0.07,1
d20250811-18,2025-08-11,Day,BWE2,A6,line,CV,CM,เปลี่ยน Flat Return บน Secondary + A5 หยุดตัดสลิงกลางสายพาน J5,15:08,15:38,0.5,1
d20250811-19,2025-08-11,Day,BWE2,BWE2,machine,OPT,Other,Clear track,16:01,16:05,0.07,1
d20250811-20,2025-08-11,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,16:26,19:00,2.57,1
d20250811-21,2025-08-11,Night,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,19:00,19:25,0.42,1
d20250811-22,2025-08-11,Night,BWE2,Line A,line,CV,Idle,โหลดไล่น้ำ,20:46,21:05,0.32,1
d20250811-23,2025-08-11,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,21:54,22:04,0.17,1
d20250811-24,2025-08-11,Night,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,22:10,22:17,0.12,1
d20250811-25,2025-08-11,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,22:17,03:32,5.25,1
d20250812-01,2025-08-12,Day,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,07:00,19:00,12.0,1
d20250812-02,2025-08-12,Night,BWE2,BWE2,machine,OPT,Other,รอแทรคเตอร์,19:57,20:03,0.1,1
d20250812-03,2025-08-12,Night,BWE2,BWE2,machine,OPT,Other,เคลียร์หน้างาน,20:11,20:30,0.32,1
d20250812-04,2025-08-12,Night,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,20:30,22:39,2.15,1
d20250812-05,2025-08-12,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,22:39,23:20,0.68,1
d20250812-06,2025-08-12,Night,BWE2,Line A,line,OPT,Idle,Stand By,23:20,07:00,7.67,1
d20250813-01,2025-08-13,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,11:00,4.0,1
d20250813-02,2025-08-13,Day,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,11:00,19:00,8.0,1
d20250813-03,2025-08-13,Night,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,19:00,07:00,12.0,1
d20250814-01,2025-08-14,Day,BWE2,A1,line,CV,Shift,A1 Extend สายพาน,07:00,19:00,12.0,1
d20250814-02,2025-08-14,Night,BWE2,A1,line,CV,Shift,A1 Extend สายพาน,19:00,07:00,12.0,1
d20250815-01,2025-08-15,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:26,00:34,0.13,1
d20250815-02,2025-08-15,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:54,00:57,0.05,1
d20250815-03,2025-08-15,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:18,01:22,0.07,1
d20250815-04,2025-08-15,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:44,01:49,0.08,1
d20250815-05,2025-08-15,Night,BWE2,BWE2,machine,OPT,Other,Clear track,02:05,02:19,0.23,1
d20250815-06,2025-08-15,Night,BWE2,BWE2,machine,OPT,Other,Clear track,02:42,02:45,0.05,1
d20250815-07,2025-08-15,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,03:00,06:27,3.45,1
d20250815-08,2025-08-15,Day,BWE2,A2,line,CV,Shift,A1 Extend สายพาน,07:00,08:25,1.42,1
d20250815-09,2025-08-15,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,08:25,12:00,3.58,1
d20250815-10,2025-08-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,12:08,12:11,0.05,1
d20250815-11,2025-08-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,12:23,12:25,0.03,1
d20250815-12,2025-08-15,Day,BWE2,A9,line,CV,CM,ดินไหลกลับท้าย,12:27,12:34,0.12,1
d20250815-13,2025-08-15,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,13:35,13:40,0.08,1
d20250815-14,2025-08-15,Day,BWE2,BWE2,machine,ME,Other,แก้ไข crawler หน้าขวามีเสียงดังผิกปกติ,14:04,15:03,0.98,1
d20250815-15,2025-08-15,Day,BWE2,BWE2,machine,ME,CM,อัดจาระบี Crawler Track,15:16,16:05,0.82,1
d20250815-16,2025-08-15,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:00,17:04,0.07,1
d20250815-17,2025-08-15,Day,BWE2,A8,line,ME,CM,หยุดใส่ Temp Bearing pulley secondary ด้านขวา,17:24,17:59,0.58,1
d20250815-18,2025-08-15,Day,BWE2,SPD.A,spreader,OPT,Other,สายพาน Dischange Slip,18:30,19:00,0.5,1
d20250815-19,2025-08-15,Night,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,19:00,21:52,2.87,1
d20250815-20,2025-08-15,Night,BWE2,Line A,line,Uncontrol,Rain,ดูท่าทีฝน,21:52,22:16,0.4,1
d20250815-21,2025-08-15,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:50,22:54,0.07,1
d20250815-22,2025-08-15,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,23:29,23:41,0.2,1
d20250816-01,2025-08-16,Day,BWE2,A9,line,CV,CM,ตัดสลิงขอบข้างสายพาน,07:07,07:27,0.33,1
d20250816-02,2025-08-16,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,07:58,08:02,0.07,1
d20250816-03,2025-08-16,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,08:16,08:21,0.08,1
d20250816-04,2025-08-16,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,08:50,08:59,0.15,1
d20250816-05,2025-08-16,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,09:18,09:28,0.17,1
d20250816-06,2025-08-16,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,10:07,10:27,0.33,1
d20250816-07,2025-08-16,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,10:42,10:47,0.08,1
d20250816-08,2025-08-16,Day,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,11:09,19:00,7.85,1
d20250816-09,2025-08-16,Night,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,19:00,07:00,12.0,0
d20250817-01,2025-08-17,Day,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,07:00,19:00,12.0,0
d20250817-02,2025-08-17,Night,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,19:00,07:00,12.0,0
d20250818-01,2025-08-18,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,19:00,12.0,1
d20250818-02,2025-08-18,Night,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,19:00,07:00,12.0,0
d20250819-01,2025-08-19,Day,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,07:00,19:00,12.0,0
d20250819-02,2025-08-19,Night,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,19:00,07:00,12.0,0
d20250820-01,2025-08-20,Day,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,07:00,19:00,12.0,0
d20250820-02,2025-08-20,Night,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,19:00,07:00,12.0,0
d20250821-01,2025-08-21,Day,BWE2,A1,line,CV,Shift,Shift สายพาน,07:00,19:00,12.0,1
d20250821-02,2025-08-21,Night,BWE2,A1,line,CV,Shift,Shift สายพาน,19:00,07:00,12.0,0
d20250822-01,2025-08-22,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,05:01,05:07,0.1,1
d20250822-02,2025-08-22,Night,BWE2,BWE2,machine,OPT,Other,Clear track,06:04,06:09,0.08,1
d20250822-03,2025-08-22,Day,BWE2,A1,line,CV,Shift,Shift สายพาน,07:00,11:34,4.57,0
d20250822-04,2025-08-22,Day,BWE2,BWE2,machine,OPT,Other,Clear track,12:09,12:25,0.27,1
d20250822-05,2025-08-22,Day,BWE2,BWE2,machine,OPT,Other,Clear track,12:28,12:30,0.03,1
d20250822-06,2025-08-22,Day,BWE2,BWE2,machine,Uncontrol,Rain,ดูท่าทีฝน,12:30,12:45,0.25,1
d20250822-07,2025-08-22,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,13:50,14:48,0.97,1
d20250822-08,2025-08-22,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,14:58,15:04,0.1,1
d20250822-09,2025-08-22,Day,BWE2,BWE2,machine,OPT,Other,Clear track,15:16,15:43,0.45,1
d20250822-10,2025-08-22,Day,BWE2,BWE2,machine,OPT,Other,บิดแทรค,15:43,16:10,0.45,1
d20250822-11,2025-08-22,Day,BWE2,BWE2,machine,OPT,Other,Clear track,17:18,17:32,0.23,1
d20250822-12,2025-08-22,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:32,17:46,0.23,1
d20250822-13,2025-08-22,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,18:01,18:05,0.07,1
d20250822-14,2025-08-22,Day,BWE2,BWE2,machine,OPT,Other,บิดแทรค,18:05,18:09,0.07,1
d20250822-15,2025-08-22,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,18:30,19:00,0.5,1
d20250822-16,2025-08-22,Night,BWE2,BWE2,machine,OPT,Other,OPT.รอรถบริการลงหน้างาน (รถเสีย),19:00,19:35,0.58,1
d20250822-17,2025-08-22,Night,BWE2,A9,line,ME,CM,แก้ไข Return,19:35,20:47,1.2,1
d20250822-18,2025-08-22,Night,BWE2,BWE2,machine,Uncontrol,Rain,ดูท่าทีฝน,21:00,21:47,0.78,1
d20250822-19,2025-08-22,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,21:47,03:10,5.38,1
d20250823-01,2025-08-23,Night,BWE2,BWE2,machine,OPT,Other,Clear track,00:00,00:03,0.05,1
d20250823-02,2025-08-23,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:00,01:25,0.42,1
d20250823-03,2025-08-23,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,02:22,02:34,0.2,1
d20250823-04,2025-08-23,Night,BWE2,SPD.A,spreader,OPT,Other,สายพาน Dischange Slip,03:17,03:30,0.22,1
d20250823-05,2025-08-23,Night,BWE2,SPD.A,spreader,EE,CM,Disccharge Trip Temperature Bearing MD.2,04:54,05:05,0.18,1
d20250823-06,2025-08-23,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,05:05,05:50,0.75,1
d20250823-07,2025-08-23,Day,BWE2,A9,line,CV,CM,ซ่อมร้อนสายพาน,07:00,16:00,9.0,1
d20250823-08,2025-08-23,Day,BWE2,A9,line,CV,CM,เคลียร์ดินอัดสายพาน,16:00,19:00,3.0,1
d20250823-09,2025-08-23,Night,BWE2,A9,line,CV,CM,เคลียร์ดินอัดสายพาน,19:00,19:35,0.58,1
d20250823-10,2025-08-23,Night,BWE2,A9,line,ME,CM,แก้ไข Return (ปลอกแตก),19:35,20:43,1.13,1
d20250823-11,2025-08-23,Night,BWE2,A5,line,ME,CM,เปลี่ยน Return (แบริ่งแตก),20:43,20:48,0.08,1
d20250823-12,2025-08-23,Night,BWE2,SPD.A,spreader,CV,CM,ตัดยางแผลเปิด Discharge,20:48,21:32,0.73,1
d20250823-13,2025-08-23,Night,BWE2,BWE2,machine,OPT,Other,Clear track,22:00,22:03,0.05,1
d20250823-14,2025-08-23,Night,BWE2,BWE2,machine,OPT,Other,Clear track,22:10,22:13,0.05,1
d20250823-15,2025-08-23,Night,BWE2,BWE2,machine,OPT,Other,Clear track,22:21,22:25,0.07,1
d20250823-16,2025-08-23,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,22:42,22:58,0.27,1
d20250823-17,2025-08-23,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,23:08,23:12,0.07,1
d20250824-01,2025-08-24,Night,BWE2,BWE2,machine,EE,CM,Crawler Trip,01:05,02:00,0.92,1
